study,rate,variant,method,h,n,rmse,mse,mae,crps,crps_gauss,cov50,cov80,cov95,w95
aotizhongxin,0.05,spikes_r0.05_k6_s0,hmc_in_K3|hampel+gate,1,90,0.59705,0.35646,0.48317,0.33806,0.3358,0.4,0.75556,0.92222,2.3711
aotizhongxin,0.05,spikes_r0.05_k6_s0,hmc_in_K3|hampel+gate,2,89,0.71524,0.51157,0.57968,0.40787,0.40716,0.31461,0.73034,0.91011,2.6559
aotizhongxin,0.05,spikes_r0.05_k6_s0,hmc_in_K3|hampel+gate,3,89,0.80538,0.64864,0.6523,0.45338,0.45695,0.38202,0.68539,0.8764,2.8171
aotizhongxin,0.05,spikes_r0.05_k6_s0,hmc_in_K3|hampel+gate,4,90,0.90658,0.82188,0.75066,0.51674,0.5219,0.33333,0.62222,0.84444,2.936
aotizhongxin,0.05,spikes_r0.05_k6_s0,hmc_in_K3|hampel+gate,5,88,1.0395,1.0805,0.86576,0.59718,0.60561,0.26136,0.60227,0.81818,3.0611
aotizhongxin,0.05,spikes_r0.05_k6_s0,hmc_in_K3|hampel+gate,6,90,1.0929,1.1944,0.91003,0.62946,0.63914,0.26667,0.6,0.8,3.1391
aotizhongxin,0.05,spikes_r0.05_k6_s0,hmc_in_K3|hampel+gate,7,91,1.1182,1.2505,0.96189,0.65531,0.66626,0.26374,0.54945,0.83516,3.2418
aotizhongxin,0.05,spikes_r0.05_k6_s0,hmc_in_K3|hampel+gate,8,90,1.159,1.3433,0.98351,0.67726,0.68828,0.26667,0.55556,0.84444,3.3423
aotizhongxin,0.05,spikes_r0.05_k6_s0,hmc_in_K3|hampel+gate,9,90,1.1476,1.3169,0.99158,0.66538,0.68055,0.27778,0.55556,0.85556,3.4208
aotizhongxin,0.05,spikes_r0.05_k6_s0,hmc_in_K3|hampel+gate,10,89,1.1545,1.3328,1.0088,0.67228,0.68717,0.23596,0.57303,0.86517,3.4791
aotizhongxin,0.05,spikes_r0.05_k6_s0,hmc_in_K3|hampel+gate,11,90,1.1189,1.252,0.9402,0.64125,0.65444,0.35556,0.57778,0.87778,3.527
aotizhongxin,0.05,spikes_r0.05_k6_s0,hmc_in_K3|hampel+gate,12,90,1.1168,1.2473,0.93698,0.63471,0.64577,0.34444,0.63333,0.87778,3.5647
aotizhongxin,0.05,spikes_r0.05_k6_s0,hmc_in_K3|hampel+gate,13,91,1.0379,1.0772,0.87587,0.59191,0.60126,0.37363,0.71429,0.9011,3.5943
aotizhongxin,0.05,spikes_r0.05_k6_s0,hmc_in_K3|hampel+gate,14,90,1.0605,1.1246,0.87663,0.6062,0.6112,0.4,0.73333,0.88889,3.6218
aotizhongxin,0.05,spikes_r0.05_k6_s0,hmc_in_K3|hampel+gate,15,91,1.0308,1.0625,0.87343,0.59164,0.59607,0.38462,0.74725,0.9011,3.6424
aotizhongxin,0.05,spikes_r0.05_k6_s0,hmc_in_K3|hampel+gate,16,91,1.0662,1.1368,0.89012,0.61021,0.61295,0.41758,0.75824,0.9011,3.6612
aotizhongxin,0.05,spikes_r0.05_k6_s0,hmc_in_K3|hampel+gate,17,90,1.027,1.0548,0.84728,0.59008,0.58786,0.41111,0.76667,0.88889,3.6786
aotizhongxin,0.05,spikes_r0.05_k6_s0,hmc_in_K3|hampel+gate,18,90,1.0401,1.0817,0.86531,0.59962,0.59907,0.41111,0.75556,0.9,3.6938
aotizhongxin,0.05,spikes_r0.05_k6_s0,hmc_in_K3|hampel+gate,19,90,1.0646,1.1334,0.89551,0.6198,0.61992,0.4,0.73333,0.93333,3.7028
aotizhongxin,0.05,spikes_r0.05_k6_s0,hmc_in_K3|hampel+gate,20,91,1.1146,1.2423,0.94729,0.65165,0.65198,0.35165,0.71429,0.91209,3.7146
aotizhongxin,0.05,spikes_r0.05_k6_s0,hmc_in_K3|hampel+gate,21,90,1.0474,1.097,0.90578,0.61687,0.61461,0.38889,0.72222,0.96667,3.7259
aotizhongxin,0.05,spikes_r0.05_k6_s0,hmc_in_K3|hampel+gate,22,89,1.1699,1.3687,0.98712,0.68857,0.68467,0.33708,0.74157,0.89888,3.7359
aotizhongxin,0.05,spikes_r0.05_k6_s0,hmc_in_K3|hampel+gate,23,88,1.1571,1.3388,0.9943,0.68276,0.68216,0.38636,0.71591,0.90909,3.7422
aotizhongxin,0.05,spikes_r0.05_k6_s0,hmc_in_K3|hampel+gate,24,90,1.2052,1.4525,1.0201,0.70695,0.70656,0.37778,0.71111,0.88889,3.7478
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|raw+gate,1,90,0.78917,0.62279,0.60029,0.4423,0.52234,0.55556,0.84444,0.96667,7.8905
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|raw+gate,2,89,0.77621,0.6025,0.60207,0.46746,0.52895,0.50562,0.83146,0.98876,8.4527
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|raw+gate,3,89,0.80896,0.65442,0.64307,0.49828,0.54366,0.47191,0.82022,0.98876,8.5666
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|raw+gate,4,90,0.88816,0.78883,0.73141,0.54804,0.57574,0.4,0.76667,1,8.6248
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|raw+gate,5,88,1.0014,1.0027,0.81185,0.60888,0.61897,0.38636,0.75,0.96591,8.6682
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|raw+gate,6,90,1.0539,1.1107,0.83174,0.63319,0.64014,0.44444,0.75556,0.95556,8.691
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|raw+gate,7,91,1.1305,1.278,0.8974,0.66825,0.67419,0.38462,0.7033,0.94505,8.706
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|raw+gate,8,90,1.1658,1.3591,0.94359,0.68626,0.69155,0.43333,0.71111,0.94444,8.7197
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|raw+gate,9,90,1.1313,1.2799,0.92633,0.6677,0.67841,0.41111,0.73333,0.96667,8.729
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|raw+gate,10,89,1.1474,1.3164,0.93277,0.67424,0.68689,0.38202,0.68539,0.96629,8.7372
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|raw+gate,11,90,1.1605,1.3468,0.95113,0.66859,0.69264,0.33333,0.73333,0.95556,8.7413
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|raw+gate,12,90,1.2143,1.4744,0.98812,0.68126,0.71466,0.41111,0.74444,0.95556,8.7453
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|raw+gate,13,91,1.1566,1.3377,0.94286,0.64963,0.69207,0.47253,0.78022,0.97802,8.7477
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|raw+gate,14,90,1.199,1.4376,0.96873,0.66354,0.70933,0.46667,0.77778,0.95556,8.7506
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|raw+gate,15,91,1.1832,1.4,0.96933,0.65836,0.70499,0.45055,0.8022,0.97802,8.7517
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|raw+gate,16,91,1.2147,1.4755,0.97042,0.67205,0.71734,0.48352,0.76923,0.94505,8.753
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|raw+gate,17,90,1.1609,1.3476,0.93323,0.64308,0.69222,0.51111,0.82222,0.96667,8.7547
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|raw+gate,18,90,1.1582,1.3414,0.92392,0.64435,0.69172,0.48889,0.81111,0.96667,8.7553
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|raw+gate,19,90,1.1948,1.4276,0.99029,0.66697,0.71316,0.46667,0.77778,0.98889,8.7545
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|raw+gate,20,91,1.2557,1.5768,1.0318,0.69714,0.73925,0.42857,0.78022,0.95604,8.7554
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|raw+gate,21,90,1.1701,1.3692,0.98406,0.65301,0.70307,0.42222,0.81111,1,8.7561
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|raw+gate,22,89,1.2974,1.6833,1.0608,0.71672,0.75854,0.42697,0.76404,0.96629,8.7566
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|raw+gate,23,88,1.2464,1.5536,1.0244,0.69817,0.73694,0.43182,0.75,0.98864,8.7561
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|raw+gate,24,90,1.2915,1.668,1.021,0.71617,0.75248,0.44444,0.77778,0.94444,8.756
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|raw,1,90,0.78917,0.62279,0.60029,0.4423,0.52234,0.55556,0.84444,0.96667,7.8905
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|raw,2,89,0.77621,0.6025,0.60207,0.46746,0.52895,0.50562,0.83146,0.98876,8.4527
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|raw,3,89,0.80896,0.65442,0.64307,0.49828,0.54366,0.47191,0.82022,0.98876,8.5666
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|raw,4,90,0.88816,0.78883,0.73141,0.54804,0.57574,0.4,0.76667,1,8.6248
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|raw,5,88,1.0014,1.0027,0.81185,0.60888,0.61897,0.38636,0.75,0.96591,8.6682
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|raw,6,90,1.0539,1.1107,0.83174,0.63319,0.64014,0.44444,0.75556,0.95556,8.691
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|raw,7,91,1.1305,1.278,0.8974,0.66825,0.67419,0.38462,0.7033,0.94505,8.706
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|raw,8,90,1.1658,1.3591,0.94359,0.68626,0.69155,0.43333,0.71111,0.94444,8.7197
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|raw,9,90,1.1313,1.2799,0.92633,0.6677,0.67841,0.41111,0.73333,0.96667,8.729
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|raw,10,89,1.1474,1.3164,0.93277,0.67424,0.68689,0.38202,0.68539,0.96629,8.7372
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|raw,11,90,1.1605,1.3468,0.95113,0.66859,0.69264,0.33333,0.73333,0.95556,8.7413
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|raw,12,90,1.2143,1.4744,0.98812,0.68126,0.71466,0.41111,0.74444,0.95556,8.7453
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|raw,13,91,1.1566,1.3377,0.94286,0.64963,0.69207,0.47253,0.78022,0.97802,8.7477
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|raw,14,90,1.199,1.4376,0.96873,0.66354,0.70933,0.46667,0.77778,0.95556,8.7506
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|raw,15,91,1.1832,1.4,0.96933,0.65836,0.70499,0.45055,0.8022,0.97802,8.7517
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|raw,16,91,1.2147,1.4755,0.97042,0.67205,0.71734,0.48352,0.76923,0.94505,8.753
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|raw,17,90,1.1609,1.3476,0.93323,0.64308,0.69222,0.51111,0.82222,0.96667,8.7547
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|raw,18,90,1.1582,1.3414,0.92392,0.64435,0.69172,0.48889,0.81111,0.96667,8.7553
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|raw,19,90,1.1948,1.4276,0.99029,0.66697,0.71316,0.46667,0.77778,0.98889,8.7545
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|raw,20,91,1.2557,1.5768,1.0318,0.69714,0.73925,0.42857,0.78022,0.95604,8.7554
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|raw,21,90,1.1701,1.3692,0.98406,0.65301,0.70307,0.42222,0.81111,1,8.7561
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|raw,22,89,1.2974,1.6833,1.0608,0.71672,0.75854,0.42697,0.76404,0.96629,8.7566
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|raw,23,88,1.2464,1.5536,1.0244,0.69817,0.73694,0.43182,0.75,0.98864,8.7561
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|raw,24,90,1.2915,1.668,1.021,0.71617,0.75248,0.44444,0.77778,0.94444,8.756
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|robust+gate,1,90,0.78917,0.62279,0.60029,0.4423,0.52234,0.55556,0.84444,0.96667,7.8905
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|robust+gate,2,89,0.77621,0.6025,0.60207,0.46746,0.52895,0.50562,0.83146,0.98876,8.4527
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|robust+gate,3,89,0.80896,0.65442,0.64307,0.49828,0.54366,0.47191,0.82022,0.98876,8.5666
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|robust+gate,4,90,0.88816,0.78883,0.73141,0.54804,0.57574,0.4,0.76667,1,8.6248
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|robust+gate,5,88,1.0014,1.0027,0.81185,0.60888,0.61897,0.38636,0.75,0.96591,8.6682
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|robust+gate,6,90,1.0539,1.1107,0.83174,0.63319,0.64014,0.44444,0.75556,0.95556,8.691
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|robust+gate,7,91,1.1305,1.278,0.8974,0.66825,0.67419,0.38462,0.7033,0.94505,8.706
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|robust+gate,8,90,1.1658,1.3591,0.94359,0.68626,0.69155,0.43333,0.71111,0.94444,8.7197
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|robust+gate,9,90,1.1313,1.2799,0.92633,0.6677,0.67841,0.41111,0.73333,0.96667,8.729
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|robust+gate,10,89,1.1474,1.3164,0.93277,0.67424,0.68689,0.38202,0.68539,0.96629,8.7372
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|robust+gate,11,90,1.1605,1.3468,0.95113,0.66859,0.69264,0.33333,0.73333,0.95556,8.7413
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|robust+gate,12,90,1.2143,1.4744,0.98812,0.68126,0.71466,0.41111,0.74444,0.95556,8.7453
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|robust+gate,13,91,1.1566,1.3377,0.94286,0.64963,0.69207,0.47253,0.78022,0.97802,8.7477
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|robust+gate,14,90,1.199,1.4376,0.96873,0.66354,0.70933,0.46667,0.77778,0.95556,8.7506
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|robust+gate,15,91,1.1832,1.4,0.96933,0.65836,0.70499,0.45055,0.8022,0.97802,8.7517
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|robust+gate,16,91,1.2147,1.4755,0.97042,0.67205,0.71734,0.48352,0.76923,0.94505,8.753
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|robust+gate,17,90,1.1609,1.3476,0.93323,0.64308,0.69222,0.51111,0.82222,0.96667,8.7547
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|robust+gate,18,90,1.1582,1.3414,0.92392,0.64435,0.69172,0.48889,0.81111,0.96667,8.7553
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|robust+gate,19,90,1.1948,1.4276,0.99029,0.66697,0.71316,0.46667,0.77778,0.98889,8.7545
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|robust+gate,20,91,1.2557,1.5768,1.0318,0.69714,0.73925,0.42857,0.78022,0.95604,8.7554
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|robust+gate,21,90,1.1701,1.3692,0.98406,0.65301,0.70307,0.42222,0.81111,1,8.7561
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|robust+gate,22,89,1.2974,1.6833,1.0608,0.71672,0.75854,0.42697,0.76404,0.96629,8.7566
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|robust+gate,23,88,1.2464,1.5536,1.0244,0.69817,0.73694,0.43182,0.75,0.98864,8.7561
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|robust+gate,24,90,1.2915,1.668,1.021,0.71617,0.75248,0.44444,0.77778,0.94444,8.756
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|robust,1,90,0.78917,0.62279,0.60029,0.4423,0.52234,0.55556,0.84444,0.96667,7.8905
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|robust,2,89,0.77621,0.6025,0.60207,0.46746,0.52895,0.50562,0.83146,0.98876,8.4527
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|robust,3,89,0.80896,0.65442,0.64307,0.49828,0.54366,0.47191,0.82022,0.98876,8.5666
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|robust,4,90,0.88816,0.78883,0.73141,0.54804,0.57574,0.4,0.76667,1,8.6248
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|robust,5,88,1.0014,1.0027,0.81185,0.60888,0.61897,0.38636,0.75,0.96591,8.6682
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|robust,6,90,1.0539,1.1107,0.83174,0.63319,0.64014,0.44444,0.75556,0.95556,8.691
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|robust,7,91,1.1305,1.278,0.8974,0.66825,0.67419,0.38462,0.7033,0.94505,8.706
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|robust,8,90,1.1658,1.3591,0.94359,0.68626,0.69155,0.43333,0.71111,0.94444,8.7197
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|robust,9,90,1.1313,1.2799,0.92633,0.6677,0.67841,0.41111,0.73333,0.96667,8.729
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|robust,10,89,1.1474,1.3164,0.93277,0.67424,0.68689,0.38202,0.68539,0.96629,8.7372
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|robust,11,90,1.1605,1.3468,0.95113,0.66859,0.69264,0.33333,0.73333,0.95556,8.7413
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|robust,12,90,1.2143,1.4744,0.98812,0.68126,0.71466,0.41111,0.74444,0.95556,8.7453
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|robust,13,91,1.1566,1.3377,0.94286,0.64963,0.69207,0.47253,0.78022,0.97802,8.7477
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|robust,14,90,1.199,1.4376,0.96873,0.66354,0.70933,0.46667,0.77778,0.95556,8.7506
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|robust,15,91,1.1832,1.4,0.96933,0.65836,0.70499,0.45055,0.8022,0.97802,8.7517
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|robust,16,91,1.2147,1.4755,0.97042,0.67205,0.71734,0.48352,0.76923,0.94505,8.753
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|robust,17,90,1.1609,1.3476,0.93323,0.64308,0.69222,0.51111,0.82222,0.96667,8.7547
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|robust,18,90,1.1582,1.3414,0.92392,0.64435,0.69172,0.48889,0.81111,0.96667,8.7553
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|robust,19,90,1.1948,1.4276,0.99029,0.66697,0.71316,0.46667,0.77778,0.98889,8.7545
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|robust,20,91,1.2557,1.5768,1.0318,0.69714,0.73925,0.42857,0.78022,0.95604,8.7554
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|robust,21,90,1.1701,1.3692,0.98406,0.65301,0.70307,0.42222,0.81111,1,8.7561
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|robust,22,89,1.2974,1.6833,1.0608,0.71672,0.75854,0.42697,0.76404,0.96629,8.7566
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|robust,23,88,1.2464,1.5536,1.0244,0.69817,0.73694,0.43182,0.75,0.98864,8.7561
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|robust,24,90,1.2915,1.668,1.021,0.71617,0.75248,0.44444,0.77778,0.94444,8.756
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|hampel+gate,1,90,0.58997,0.34806,0.47331,0.33382,0.33135,0.41111,0.73333,0.92222,2.375
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|hampel+gate,2,89,0.71067,0.50506,0.57167,0.40412,0.40317,0.34831,0.73034,0.89888,2.6517
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|hampel+gate,3,89,0.80096,0.64154,0.64549,0.44942,0.45294,0.38202,0.69663,0.8764,2.8102
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|hampel+gate,4,90,0.90259,0.81467,0.74352,0.5126,0.51794,0.34444,0.62222,0.84444,2.929
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|hampel+gate,5,88,1.0343,1.0698,0.85945,0.59217,0.60084,0.27273,0.625,0.82955,3.0544
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|hampel+gate,6,90,1.0878,1.1833,0.90378,0.62492,0.63479,0.25556,0.61111,0.8,3.1319
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|hampel+gate,7,91,1.1124,1.2375,0.956,0.65033,0.66165,0.27473,0.57143,0.83516,3.2325
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|hampel+gate,8,90,1.1529,1.3293,0.97705,0.67231,0.6837,0.27778,0.56667,0.84444,3.3331
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|hampel+gate,9,90,1.1424,1.3051,0.98585,0.66115,0.67661,0.26667,0.56667,0.87778,3.4143
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|hampel+gate,10,89,1.15,1.3226,1.0035,0.66825,0.68349,0.22472,0.58427,0.88764,3.4744
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|hampel+gate,11,90,1.1148,1.2427,0.93519,0.63742,0.65095,0.35556,0.57778,0.87778,3.5237
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|hampel+gate,12,90,1.1134,1.2397,0.93198,0.63138,0.64272,0.35556,0.64444,0.87778,3.5623
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|hampel+gate,13,91,1.0349,1.0711,0.87006,0.58947,0.59877,0.37363,0.71429,0.9011,3.5926
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|hampel+gate,14,90,1.0593,1.122,0.87585,0.60572,0.61022,0.4,0.73333,0.88889,3.6206
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|hampel+gate,15,91,1.0328,1.0668,0.87579,0.59346,0.59777,0.3956,0.74725,0.9011,3.6417
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|hampel+gate,16,91,1.0692,1.1433,0.89225,0.61239,0.61515,0.41758,0.75824,0.9011,3.6609
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|hampel+gate,17,90,1.0305,1.0619,0.85009,0.59249,0.5903,0.44444,0.76667,0.88889,3.6787
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|hampel+gate,18,90,1.043,1.0878,0.86799,0.60184,0.60122,0.41111,0.75556,0.91111,3.6941
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|hampel+gate,19,90,1.0667,1.1379,0.89768,0.62138,0.62142,0.4,0.73333,0.93333,3.7034
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|hampel+gate,20,91,1.1161,1.2457,0.94936,0.653,0.65324,0.35165,0.71429,0.91209,3.7154
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|hampel+gate,21,90,1.0491,1.1006,0.90789,0.61817,0.61586,0.38889,0.72222,0.96667,3.7268
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|hampel+gate,22,89,1.1712,1.3718,0.9897,0.68973,0.68584,0.34831,0.74157,0.89888,3.7369
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|hampel+gate,23,88,1.1588,1.3427,0.9968,0.68414,0.68353,0.38636,0.71591,0.90909,3.7434
aotizhongxin,0.05,spikes_r0.05_k6_s1,hmc_in_K3|hampel+gate,24,90,1.2071,1.457,1.0224,0.70854,0.70814,0.37778,0.72222,0.88889,3.7492
aotizhongxin,0.05,spikes_r0.05_k6_s2,hmc_in_K3|raw+gate,1,90,0.80052,0.64083,0.59163,0.43956,0.53739,0.57778,0.82222,0.96667,8.0364
aotizhongxin,0.05,spikes_r0.05_k6_s2,hmc_in_K3|raw+gate,2,89,0.7673,0.58874,0.57475,0.4588,0.529,0.53933,0.80899,0.98876,8.5093
aotizhongxin,0.05,spikes_r0.05_k6_s2,hmc_in_K3|raw+gate,3,89,0.80802,0.65289,0.63445,0.49691,0.54684,0.47191,0.83146,0.98876,8.6274
aotizhongxin,0.05,spikes_r0.05_k6_s2,hmc_in_K3|raw+gate,4,90,0.88805,0.78863,0.73003,0.54867,0.57902,0.4,0.78889,1,8.6861
aotizhongxin,0.05,spikes_r0.05_k6_s2,hmc_in_K3|raw+gate,5,88,1.0023,1.0046,0.80596,0.61152,0.62227,0.40909,0.75,0.96591,8.7296
aotizhongxin,0.05,spikes_r0.05_k6_s2,hmc_in_K3|raw+gate,6,90,1.0568,1.1168,0.82142,0.6364,0.64412,0.44444,0.75556,0.95556,8.7527
aotizhongxin,0.05,spikes_r0.05_k6_s2,hmc_in_K3|raw+gate,7,91,1.1469,1.3154,0.90837,0.68017,0.68385,0.38462,0.7033,0.94505,8.7665
aotizhongxin,0.05,spikes_r0.05_k6_s2,hmc_in_K3|raw+gate,8,90,1.1902,1.4166,0.95709,0.70365,0.70473,0.41111,0.68889,0.94444,8.7795
aotizhongxin,0.05,spikes_r0.05_k6_s2,hmc_in_K3|raw+gate,9,90,1.1516,1.3262,0.93341,0.68223,0.6896,0.38889,0.73333,0.96667,8.7882
aotizhongxin,0.05,spikes_r0.05_k6_s2,hmc_in_K3|raw+gate,10,89,1.1664,1.3604,0.94622,0.68866,0.69773,0.38202,0.69663,0.96629,8.7962
aotizhongxin,0.05,spikes_r0.05_k6_s2,hmc_in_K3|raw+gate,11,90,1.177,1.3853,0.96387,0.68089,0.70236,0.34444,0.71111,0.95556,8.7992
