model,k,rate,rep,N,n_spikes,method,detect,false_rate,nbr_false,n_masked,err_clean,fits,converged,seconds,mu0,mu1,sd0,sd1,A00,A11,tau00,tau11,prescreen_detect,prescreen_false
pmc_gauss_k2,6,0.05,25,2000,100,true_nonseq,1.0,0.002631578947368421,0,105,nan,0,True,0.09650395900098374,,,,,,,,,,
pmc_gauss_k2,6,0.05,25,2000,100,true_raw,0.0,0.0,0,0,0.2863157894736842,0,True,0.0,,,,,,,,,,
pmc_gauss_k2,6,0.05,25,2000,100,clean,0.0,0.0,0,0,0.10315789473684212,1,True,0.13024687500001164,-0.822871602649745,1.032180439792885,0.989431653699244,1.0184810055453217,0.8668067260861123,0.8937575567020715,0.5988699428038589,0.610757835965617,,
pmc_gauss_k2,6,0.05,25,2000,100,raw,0.0,0.0,0,0,0.46736842105263154,1,True,0.27862016600010975,0.18367209459666092,3.792343829677276,1.3175738094772438,4.1834713565598785,0.8779169990135445,0.10840584839273426,0.6856928157478595,0.954511814224706,,
pmc_gauss_k2,6,0.05,25,2000,100,oracle,1.0,0.0,0,100,0.10526315789473684,1,True,0.18468395799936843,-0.8354131218047316,1.021874386454459,0.9842962123811875,1.009919155437258,0.8654946580604573,0.8949402145305051,0.5966265686881544,0.6051194013855896,,
pmc_gauss_k2,6,0.05,25,2000,100,fm,0.0,0.0,0,0,0.46736842105263154,1,True,0.3746445830001903,0.18367209459666092,3.792343829677276,1.3175738094772438,4.1834713565598785,0.8779169990135445,0.10840584839273426,0.6856928157478595,0.954511814224706,,
pmc_gauss_k2,6,0.05,25,2000,100,fm_hampel,1.0,0.0010526315789473684,0,102,0.10684210526315785,4,True,4.244326541000191,-0.8340290770923537,1.0209134562798288,0.9785517495418176,1.0057853283299811,0.8653413061865823,0.8948007281149388,0.5943416318896995,0.603379254764996,0.86,0.00631578947368421
pmc_gauss_k2,6,0.05,25,2000,100,fm_warm,0.0,0.0,0,0,0.46736842105263154,1,True,0.37811308299933444,0.18367209459666092,3.792343829677276,1.3175738094772438,4.1834713565598785,0.8779169990135445,0.10840584839273426,0.6856928157478595,0.954511814224706,,
pmc_gauss_k2,6,0.05,25,2000,100,dpd,0.0,0.0,0,0,nan,0,True,0.05497220899997046,0.18367209459666092,3.792343829677276,1.3175738094772438,4.1834713565598785,0.8779169990135445,0.10840584839273426,0.6900343182844104,0.9560417693758332,,
pmc_gauss_k2,8,0.05,25,2000,100,true_seq,1.0,0.002631578947368421,0,105,0.10526315789473684,0,True,0.28813549999904353,,,,,,,,,,
pmc_gauss_k2,8,0.05,25,2000,100,true_nonseq,1.0,0.002105263157894737,0,104,nan,0,True,0.09581016699848988,,,,,,,,,,
pmc_gauss_k2,8,0.05,25,2000,100,true_raw,0.0,0.0,0,0,0.26315789473684215,0,True,0.0,,,,,,,,,,
pmc_gauss_k2,8,0.05,25,2000,100,clean,0.0,0.0,0,0,0.1010526315789474,1,True,0.12685737499850802,-0.822871602649745,1.032180439792885,0.989431653699244,1.0184810055453217,0.8668067260861123,0.8937575567020715,0.5988699428038589,0.610757835965617,,
pmc_gauss_k2,8,0.05,25,2000,100,raw,0.0,0.0,0,0,0.4621052631578947,1,True,0.25887691599928075,0.17888932171160268,5.340041260598316,1.3233150997750256,5.410935209477632,0.8884517622594725,0.11183580927329986,0.672189808722081,0.9679777156834393,,
pmc_gauss_k2,8,0.05,25,2000,100,oracle,1.0,0.0,0,100,0.10894736842105268,1,True,0.22728933300095377,-0.824340886023504,1.031331638153254,0.990207196274055,1.013184999463031,0.8682907421028719,0.8952362308467091,0.5897170759338637,0.6046563786708392,,
pmc_gauss_k2,8,0.05,25,2000,100,fm,0.0,0.0,0,0,0.4621052631578947,1,True,0.34963916599917866,0.17888932171160268,5.340041260598316,1.3233150997750256,5.410935209477632,0.8884517622594725,0.11183580927329986,0.672189808722081,0.9679777156834393,,
pmc_gauss_k2,8,0.05,25,2000,100,fm_hampel,1.0,0.0015789473684210526,2,103,0.11315789473684212,3,True,2.3389752080001927,-0.817624076928452,1.0485667567386165,0.9777836959619302,0.9966856351165678,0.8719663332270936,0.8957388928127581,0.5853167496968047,0.5976093081239887,0.96,0.007368421052631579
pmc_gauss_k2,8,0.05,25,2000,100,fm_warm,0.0,0.0,0,0,0.4621052631578947,1,True,0.3553011659987533,0.17888932171160268,5.340041260598316,1.3233150997750256,5.410935209477632,0.8884517622594725,0.11183580927329986,0.672189808722081,0.9679777156834393,,
pmc_gauss_k2,8,0.05,25,2000,100,dpd,0.0,0.0,0,0,nan,0,True,0.052237333000448416,0.17888932171160268,5.340041260598316,1.3233150997750256,5.410935209477632,0.8884517622594725,0.11183580927329986,0.680003422040908,0.9701111536563386,,
pmc_gauss_k2,0,0.0,26,2000,0,true_seq,nan,0.0005,0,1,0.122,0,True,0.10294645799876889,,,,,,,,,,
pmc_gauss_k2,0,0.0,26,2000,0,true_nonseq,nan,0.0005,0,1,nan,0,True,0.09547145800024737,,,,,,,,,,
pmc_gauss_k2,0,0.0,26,2000,0,true_raw,nan,0.0,0,0,0.122,0,True,0.0,,,,,,,,,,
pmc_gauss_k2,0,0.0,26,2000,0,clean,nan,0.0,0,0,0.13349999999999995,1,True,0.23833450000165612,-0.9237727675790005,0.9037264277720558,0.8818406486663802,0.8986387915929218,0.8946821247246683,0.9217370876599151,0.5609275896837119,0.5289381498787407,,
pmc_gauss_k2,0,0.0,26,2000,0,raw,nan,0.0,0,0,0.13349999999999995,1,True,0.24082391699994332,-0.9237727675790005,0.9037264277720558,0.8818406486663802,0.8986387915929218,0.8946821247246683,0.9217370876599151,0.5609275896837119,0.5289381498787407,,
pmc_gauss_k2,0,0.0,26,2000,0,oracle,nan,0.0,0,0,0.13349999999999995,1,True,0.24265675000060583,-0.9237727675790005,0.9037264277720558,0.8818406486663802,0.8986387915929218,0.8946821247246683,0.9217370876599151,0.5609275896837119,0.5289381498787407,,
pmc_gauss_k2,0,0.0,26,2000,0,fm,nan,0.0005,0,1,0.13149999999999995,2,True,0.7403167089996714,-0.9126097030723077,0.9073851400947941,0.8829778831193286,0.8984564062867523,0.8946531255105517,0.9207103518788715,0.5666298959785027,0.5288672378528014,,
pmc_gauss_k2,0,0.0,26,2000,0,fm_hampel,nan,0.0005,0,1,0.13149999999999995,3,True,1.2763564580000093,-0.9126097030723077,0.9073851400947941,0.8829778831193286,0.8984564062867523,0.8946531255105517,0.9207103518788715,0.5666298959785027,0.5288672378528014,nan,0.006
pmc_gauss_k2,0,0.0,26,2000,0,fm_warm,nan,0.0005,0,1,0.135,2,True,0.5119930839991866,-0.9330686910123553,0.8977695290605507,0.8729647668765799,0.8998079622803223,0.8946342083430697,0.9231820442958732,0.560708743361429,0.5285028527600117,,
pmc_gauss_k2,0,0.0,26,2000,0,dpd,nan,0.0,0,0,nan,0,True,0.052097042000241345,-0.9237727675790005,0.9037264277720558,0.8818406486663802,0.8986387915929218,0.8946821247246683,0.9217370876599151,0.5560297671616128,0.5312642612133243,,
pmc_gauss_k2,4,0.01,26,2000,20,true_seq,0.9,0.000505050505050505,0,19,0.12121212121212122,0,True,0.13791966699864133,,,,,,,,,,
pmc_gauss_k2,4,0.01,26,2000,20,true_nonseq,0.9,0.000505050505050505,0,19,nan,0,True,0.09623062500031665,,,,,,,,,,
pmc_gauss_k2,4,0.01,26,2000,20,true_raw,0.0,0.0,0,0,0.1707070707070707,0,True,0.0,,,,,,,,,,
pmc_gauss_k2,4,0.01,26,2000,20,clean,0.0,0.0,0,0,0.13434343434343432,1,True,0.23891962500056252,-0.9237727675790005,0.9037264277720558,0.8818406486663802,0.8986387915929218,0.8946821247246683,0.9217370876599151,0.5609275896837119,0.5289381498787407,,
pmc_gauss_k2,4,0.01,26,2000,20,raw,0.0,0.0,0,0,0.49444444444444446,1,True,0.7573056250002992,0.06897145677445436,0.6592272456074793,1.247073847361457,1.7605984397276149,0.8873217265078955,0.48977364088503395,0.6892529302160579,0.8104610058200947,,
pmc_gauss_k2,4,0.01,26,2000,20,oracle,1.0,0.0,0,20,0.13434343434343432,1,True,0.3533404169993446,-0.9262024883607943,0.8991512978696397,0.8801504166875875,0.8992674934048441,0.8945355130486328,0.9222228594821651,0.5596302267723288,0.5270433421884538,,
pmc_gauss_k2,4,0.01,26,2000,20,fm,0.95,0.000505050505050505,0,20,0.13434343434343432,4,True,2.049563374999707,-0.9167785270057298,0.9027449064979524,0.880769878513682,0.9029780930675557,0.8923117475515818,0.9200969141087114,0.5654907613676591,0.5289158434047425,,
pmc_gauss_k2,4,0.01,26,2000,20,fm_hampel,1.0,0.000505050505050505,0,21,0.13383838383838387,3,True,1.2619683329994587,-0.9150379514875953,0.9029470243087252,0.8811089062267671,0.8990320402060517,0.894497557234782,0.921189273637655,0.5654990872634036,0.5268793352590514,0.8,0.005555555555555556
pmc_gauss_k2,4,0.01,26,2000,20,fm_warm,0.85,0.000505050505050505,0,18,0.4782828282828283,4,True,2.1638178330013034,0.08672164556087923,0.2700298146618916,1.295659197473953,1.1797676834292294,0.9173055339768977,0.7283915792793917,0.6861264134670364,0.7074232134911246,,
pmc_gauss_k2,4,0.01,26,2000,20,dpd,0.0,0.0,0,0,nan,0,True,0.053904542000964284,0.06897145677445436,0.6592272456074793,1.247073847361457,1.7605984397276149,0.8873217265078955,0.48977364088503395,0.6869471653817467,0.8059351684705115,,
pmc_gauss_k2,6,0.01,26,2000,20,true_seq,1.0,0.000505050505050505,0,21,0.12525252525252528,0,True,0.1364597080009844,,,,,,,,,,
pmc_gauss_k2,6,0.01,26,2000,20,true_nonseq,1.0,0.000505050505050505,0,21,nan,0,True,0.09485204100019473,,,,,,,,,,
pmc_gauss_k2,6,0.01,26,2000,20,true_raw,0.0,0.0,0,0,0.15959595959595962,0,True,0.0,,,,,,,,,,
pmc_gauss_k2,6,0.01,26,2000,20,clean,0.0,0.0,0,0,0.13282828282828285,1,True,0.23341562499990687,-0.9237727675790005,0.9037264277720558,0.8818406486663802,0.8986387915929218,0.8946821247246683,0.9217370876599151,0.5609275896837119,0.5289381498787407,,
pmc_gauss_k2,6,0.01,26,2000,20,raw,0.0,0.0,0,0,0.4580808080808081,1,True,0.7835392919987498,0.11614360656327086,0.6720859477635692,1.233356104285269,2.4056203848043527,0.9128806631390926,0.5172410229795127,0.6701270692525926,0.8668689105580369,,
pmc_gauss_k2,6,0.01,26,2000,20,oracle,1.0,0.0,0,20,0.1358585858585859,1,True,0.36320175000037125,-0.9375136564021336,0.8975606869537259,0.8770078346119784,0.9010470047763361,0.8946263311018225,0.9232078888856448,0.5568042783547394,0.5271909600892387,,
pmc_gauss_k2,6,0.01,26,2000,20,fm,1.0,0.000505050505050505,0,21,0.13535353535353534,3,True,1.8355567090002296,-0.9249377977792654,0.9018705869025728,0.8788306455195737,0.9007407659480834,0.8946216710960159,0.9220500234388661,0.5630621925551895,0.5271923333597515,,
pmc_gauss_k2,6,0.01,26,2000,20,fm_hampel,1.0,0.000505050505050505,0,21,0.13535353535353534,2,True,0.8820980419986881,-0.9249377977792654,0.9018705869025728,0.8788306455195737,0.9007407659480834,0.8946216710960159,0.9220500234388661,0.5630621925551895,0.5271923333597515,0.95,0.005555555555555556
pmc_gauss_k2,6,0.01,26,2000,20,fm_warm,1.0,0.000505050505050505,0,21,0.4505050505050505,3,True,2.028913083000589,0.1360172263054476,0.09148709665698036,1.2945672476208823,1.1891825373159395,0.9229150385104085,0.7703019151793551,0.6794525759401253,0.7140434062860985,,
pmc_gauss_k2,6,0.01,26,2000,20,dpd,0.0,0.0,0,0,nan,0,True,0.050902458000564366,0.11614360656327086,0.6720859477635692,1.233356104285269,2.4056203848043527,0.9128806631390926,0.5172410229795127,0.6707414463390349,0.86264520924851,,
pmc_gauss_k2,8,0.01,26,2000,20,true_seq,1.0,0.000505050505050505,0,21,0.12222222222222223,0,True,0.1389149999995425,,,,,,,,,,
pmc_gauss_k2,8,0.01,26,2000,20,true_nonseq,1.0,0.000505050505050505,0,21,nan,0,True,0.09661091600173677,,,,,,,,,,
pmc_gauss_k2,8,0.01,26,2000,20,true_raw,0.0,0.0,0,0,0.1393939393939394,0,True,0.0,,,,,,,,,,
pmc_gauss_k2,8,0.01,26,2000,20,clean,0.0,0.0,0,0,0.13282828282828285,1,True,0.23676316699857125,-0.9237727675790005,0.9037264277720558,0.8818406486663802,0.8986387915929218,0.8946821247246683,0.9217370876599151,0.5609275896837119,0.5289381498787407,,
pmc_gauss_k2,8,0.01,26,2000,20,raw,0.0,0.0,0,0,0.4545454545454546,1,True,0.6642837500003225,0.1267741317295925,0.8852376168990325,1.228035255926382,3.0497903068423655,0.9269016787330583,0.5172934843261746,0.6619947107947092,0.8978109870034159,,
pmc_gauss_k2,8,0.01,26,2000,20,oracle,1.0,0.0,0,20,0.1297979797979798,1,True,0.32100291599999764,-0.8925621212347807,0.9176204044665136,0.8981714882632866,0.8942424349400996,0.894637705174728,0.9179796177156279,0.5688038350143807,0.5302107534231325,,
pmc_gauss_k2,8,0.01,26,2000,20,fm,1.0,0.000505050505050505,0,21,0.13030303030303025,3,True,1.6935668749993056,-0.8946179392398397,0.9149563461808522,0.8926071476885404,0.8952760695735957,0.8947030823685622,0.918688546380752,0.5704717978907138,0.5291562986083319,,
pmc_gauss_k2,8,0.01,26,2000,20,fm_hampel,1.0,0.000505050505050505,0,21,0.13030303030303025,2,True,0.7825501249990339,-0.8946179392398397,0.9149563461808522,0.8926071476885404,0.8952760695735957,0.8947030823685622,0.918688546380752,0.5704717978907138,0.5291562986083319,0.95,0.006060606060606061
pmc_gauss_k2,8,0.01,26,2000,20,fm_warm,1.0,0.00101010101010101,0,22,0.13737373737373737,3,True,3.1000089999997726,0.8721586731157283,-0.9547080798091776,0.9083988479839414,0.8674499792401941,0.9241315565147641,0.8902530748977543,0.5384995561032956,0.5600698350061855,,
pmc_gauss_k2,8,0.01,26,2000,20,dpd,0.0,0.0,0,0,nan,0,True,0.05157524999958696,0.1267741317295925,0.8852376168990325,1.228035255926382,3.0497903068423655,0.9269016787330583,0.5172934843261746,0.6642604988904285,0.8948229277291474,,
pmc_gauss_k2,4,0.05,26,2000,100,true_seq,0.84,0.0,0,84,0.13210526315789473,0,True,0.25460683299934317,,,,,,,,,,
pmc_gauss_k2,4,0.05,26,2000,100,true_nonseq,0.84,0.0,0,84,nan,0,True,0.09748679099902802,,,,,,,,,,
pmc_gauss_k2,4,0.05,26,2000,100,true_raw,0.0,0.0,0,0,0.2973684210526316,0,True,0.0,,,,,,,,,,
pmc_gauss_k2,4,0.05,26,2000,100,clean,0.0,0.0,0,0,0.13526315789473686,1,True,0.24084395800127822,-0.9237727675790005,0.9037264277720558,0.8818406486663802,0.8986387915929218,0.8946821247246683,0.9217370876599151,0.5609275896837119,0.5289381498787407,,
pmc_gauss_k2,4,0.05,26,2000,100,raw,0.0,0.0,0,0,0.47526315789473683,1,True,0.3412862910008698,0.08995284598773007,2.385850102521619,1.2433906315173853,2.713455729295044,0.867705788249638,0.08132945549089161,0.6745533206399166,0.8916035249489757,,
pmc_gauss_k2,4,0.05,26,2000,100,oracle,1.0,0.0,0,100,0.13631578947368417,1,True,0.3243622910013073,-0.9069951501288532,0.8948002267000501,0.8775502237243397,0.9066440694792428,0.8939257483425654,0.9208580462795738,0.5692110847669105,0.5305108202189585,,
pmc_gauss_k2,4,0.05,26,2000,100,fm,0.0,0.0,0,0,0.47526315789473683,1,True,0.43867950000094424,0.08995284598773007,2.385850102521619,1.2433906315173853,2.713455729295044,0.867705788249638,0.08132945549089161,0.6745533206399166,0.8916035249489757,,
pmc_gauss_k2,4,0.05,26,2000,100,fm_hampel,0.85,0.0,0,85,0.1378947368421053,5,True,5.582771790999686,-0.8741080057672271,0.9284402063099103,0.8975230528363781,0.9352464200199097,0.8629540094831839,0.8966259354192279,0.5809179367936745,0.5522172248993915,0.77,0.004210526315789474
pmc_gauss_k2,4,0.05,26,2000,100,fm_warm,0.0,0.0,0,0,0.47526315789473683,1,True,0.43336316699969757,0.08995284598773007,2.385850102521619,1.2433906315173853,2.713455729295044,0.867705788249638,0.08132945549089161,0.6745533206399166,0.8916035249489757,,
pmc_gauss_k2,4,0.05,26,2000,100,dpd,0.0,0.0,0,0,nan,0,True,0.053099333999853116,0.08995284598773007,2.385850102521619,1.2433906315173853,2.713455729295044,0.867705788249638,0.08132945549089161,0.6766209083818492,0.8878275747847946,,
pmc_gauss_k2,6,0.05,26,2000,100,true_seq,1.0,0.0005263157894736842,0,101,0.12684210526315787,0,True,0.2889372079989698,,,,,,,,,,
pmc_gauss_k2,6,0.05,26,2000,100,true_nonseq,1.0,0.0015789473684210526,0,103,nan,0,True,0.09785550000015064,,,,,,,,,,
pmc_gauss_k2,6,0.05,26,2000,100,true_raw,0.0,0.0,0,0,0.2773684210526316,0,True,0.0,,,,,,,,,,
pmc_gauss_k2,6,0.05,26,2000,100,clean,0.0,0.0,0,0,0.13526315789473686,1,True,0.23546600000008766,-0.9237727675790005,0.9037264277720558,0.8818406486663802,0.8986387915929218,0.8946821247246683,0.9217370876599151,0.5609275896837119,0.5289381498787407,,
pmc_gauss_k2,6,0.05,26,2000,100,raw,0.0,0.0,0,0,0.45842105263157895,1,True,0.23300983299850486,0.11039040217492072,3.9097051310744297,1.2533470048833615,3.8641447196182184,0.8923276113477875,0.07351697035015785,0.6592517113897095,0.9215347583178028,,
pmc_gauss_k2,6,0.05,26,2000,100,oracle,1.0,0.0,0,100,0.1389473684210526,1,True,0.40847691700037103,-0.9273728714232506,0.915709485241567,0.8852902729019813,0.8904068047752163,0.897636930337248,0.9230365503594152,0.5598062841812705,0.5240777174733808,,
pmc_gauss_k2,6,0.05,26,2000,100,fm,0.01,0.0,0,1,0.45999999999999996,2,True,0.803392249999888,0.11175015684160314,3.768972274056748,1.2520683397562566,3.8865708767490124,0.8897255956902814,0.07982230515717205,0.6644688061449796,0.9236131123379555,,
pmc_gauss_k2,6,0.05,26,2000,100,fm_hampel,1.0,0.0005263157894736842,0,101,0.14105263157894732,3,True,3.573914208000133,-0.9283884264452412,0.9131141695456758,0.8800753017766106,0.8916996670873488,0.8975746775352571,0.9235257373046333,0.5625001768513456,0.5232570256133995,0.87,0.004210526315789474
pmc_gauss_k2,6,0.05,26,2000,100,fm_warm,0.01,0.0,0,1,0.45842105263157895,2,True,0.5047015000000101,0.1120241507388193,3.890554123425032,1.2524342771614696,3.8865899579183925,0.8927007217770546,0.07061908221235856,0.6613066996318194,0.9226313063997619,,
pmc_gauss_k2,6,0.05,26,2000,100,dpd,0.0,0.0,0,0,nan,0,True,0.05425258300056157,0.11039040217492072,3.9097051310744297,1.2533470048833615,3.8641447196182184,0.8923276113477875,0.07351697035015785,0.6678357499395425,0.9189805994247714,,
pmc_gauss_k2,8,0.05,26,2000,100,true_seq,1.0,0.0005263157894736842,0,101,0.12421052631578944,0,True,0.28426679099902685,,,,,,,,,,
pmc_gauss_k2,8,0.05,26,2000,100,true_nonseq,1.0,0.0015789473684210526,0,103,nan,0,True,0.09542020799926831,,,,,,,,,,
pmc_gauss_k2,8,0.05,26,2000,100,true_raw,0.0,0.0,0,0,0.3163157894736842,0,True,0.0,,,,,,,,,,
pmc_gauss_k2,8,0.05,26,2000,100,clean,0.0,0.0,0,0,0.13526315789473686,1,True,0.2414250420006283,-0.9237727675790005,0.9037264277720558,0.8818406486663802,0.8986387915929218,0.8946821247246683,0.9217370876599151,0.5609275896837119,0.5289381498787407,,
pmc_gauss_k2,8,0.05,26,2000,100,raw,0.0,0.0,0,0,0.4621052631578947,1,True,0.20497008399979677,0.10554700970955122,5.821469383677592,1.2523655442612034,5.3135923822022475,0.904484734926159,0.060389987311956744,0.6482115239204568,0.9444588836940965,,
pmc_gauss_k2,8,0.05,26,2000,100,oracle,1.0,0.0,0,100,0.13368421052631574,1,True,0.3187082090007607,-0.895224287417026,0.9041821198623751,0.9137924559096434,0.9022915555512557,0.8958667476661744,0.9192077480794705,0.5808288860806955,0.5273436582923251,,
pmc_gauss_k2,8,0.05,26,2000,100,fm,0.01,0.0,0,1,0.4636842105263158,2,True,0.7069880420003756,0.10331569604631267,5.771396986383198,1.2509232748996149,5.289711876754705,0.9048615111993191,0.06553001353805102,0.6483455429710826,0.9444427817841892,,
pmc_gauss_k2,8,0.05,26,2000,100,fm_hampel,1.0,0.0005263157894736842,0,101,0.13526315789473686,3,True,2.9805734170004143,-0.8974373329361817,0.9017977745019327,0.9081191872248748,0.9029610511646107,0.8961233194896532,0.9200559179780613,0.5823546820043313,0.5258318322917097,0.95,0.004736842105263158
pmc_gauss_k2,8,0.05,26,2000,100,fm_warm,0.01,0.0,0,1,0.4631578947368421,2,True,0.4783344580009725,0.10358959425267855,5.799999913907376,1.2510045429505687,5.289363783121301,0.9051341429575818,0.06251487973860242,0.6482143392427868,0.9458130230021112,,
pmc_gauss_k2,8,0.05,26,2000,100,dpd,0.0,0.0,0,0,nan,0,True,0.0537335829994845,0.10554700970955122,5.821469383677592,1.2523655442612034,5.3135923822022475,0.904484734926159,0.060389987311956744,0.6584842791580301,0.944607395203608,,
pmc_gauss_k2,0,0.0,27,2000,0,true_seq,nan,0.001,0,2,0.118,0,True,0.10506170799999381,,,,,,,,,,
pmc_gauss_k2,0,0.0,27,2000,0,true_nonseq,nan,0.001,0,2,nan,0,True,0.09604970899999898,,,,,,,,,,
pmc_gauss_k2,0,0.0,27,2000,0,true_raw,nan,0.0,0,0,0.11750000000000005,0,True,0.0,,,,,,,,,,
pmc_gauss_k2,0,0.0,27,2000,0,clean,nan,0.0,0,0,0.12949999999999995,1,True,0.13307616599922767,-1.0332515264969366,1.0055065841805828,0.9818867738604331,0.9552647825167816,0.8885032793130136,0.8998574360201635,0.5604629949017218,0.5868014086431529,,
pmc_gauss_k2,0,0.0,27,2000,0,raw,nan,0.0,0,0,0.12949999999999995,1,True,0.13370762500017008,-1.0332515264969366,1.0055065841805828,0.9818867738604331,0.9552647825167816,0.8885032793130136,0.8998574360201635,0.5604629949017218,0.5868014086431529,,
pmc_gauss_k2,0,0.0,27,2000,0,oracle,nan,0.0,0,0,0.12949999999999995,1,True,0.12719679200017708,-1.0332515264969366,1.0055065841805828,0.9818867738604331,0.9552647825167816,0.8885032793130136,0.8998574360201635,0.5604629949017218,0.5868014086431529,,
pmc_gauss_k2,0,0.0,27,2000,0,fm,nan,0.0025,0,5,0.131,4,True,1.2380184159992496,-1.032997800342004,1.0054198671711723,0.9693887502231568,0.9347541396497724,0.8897032987936834,0.899845923510827,0.5556330027321356,0.5771655107745879,,
pmc_gauss_k2,0,0.0,27,2000,0,fm_hampel,nan,0.0025,0,5,0.131,4,True,1.3014060420009628,-1.032997800342004,1.0054198671711723,0.9693887502231568,0.9347541396497724,0.8897032987936834,0.899845923510827,0.5556330027321356,0.5771655107745879,nan,0.0065
pmc_gauss_k2,0,0.0,27,2000,0,fm_warm,nan,0.002,0,4,0.129,3,True,0.5980295829995157,-1.0387035686411994,0.9991803832862194,0.9684109781687456,0.9430615442830743,0.8890040849987909,0.9007506136419595,0.5555658720522102,0.5813207356005436,,
pmc_gauss_k2,0,0.0,27,2000,0,dpd,nan,0.0,0,0,nan,0,True,0.05191362500045216,-1.0332515264969366,1.0055065841805828,0.9818867738604331,0.9552647825167816,0.8885032793130136,0.8998574360201635,0.5604624125232843,0.5878502438146596,,
pmc_gauss_k2,4,0.01,27,2000,20,true_seq,0.9,0.00101010101010101,0,20,0.11515151515151512,0,True,0.13906775000032212,,,,,,,,,,
pmc_gauss_k2,4,0.01,27,2000,20,true_nonseq,0.9,0.00101010101010101,0,20,nan,0,True,0.09571204200074135,,,,,,,,,,
pmc_gauss_k2,4,0.01,27,2000,20,true_raw,0.0,0.0,0,0,0.13484848484848488,0,True,0.0,,,,,,,,,,
pmc_gauss_k2,4,0.01,27,2000,20,clean,0.0,0.0,0,0,0.12727272727272732,1,True,0.12841208299869322,-1.0332515264969366,1.0055065841805828,0.9818867738604331,0.9552647825167816,0.8885032793130136,0.8998574360201635,0.5604629949017218,0.5868014086431529,,
pmc_gauss_k2,4,0.01,27,2000,20,raw,0.0,0.0,0,0,0.45858585858585854,1,True,1.1665242920007586,-0.04582354718584665,0.5590797556450796,1.382401972394097,1.8158189716245292,0.8707878121652745,0.5820915109380329,0.7068447785356597,0.8280267896324491,,
pmc_gauss_k2,4,0.01,27,2000,20,oracle,1.0,0.0,0,20,0.12575757575757573,1,True,0.20138254099947517,-1.0332719999780944,1.0074352278905638,0.9814040048488524,0.9557647637103349,0.8881676001975094,0.8993914254550022,0.5598812147171425,0.5851077291887403,,
pmc_gauss_k2,4,0.01,27,2000,20,fm,0.9,0.00101010101010101,0,20,0.12474747474747472,3,True,1.9077718749995256,-1.0299925628845021,1.0136549399161945,0.9728038059280871,0.9523172389270979,0.884876482912402,0.8962523381161352,0.5575978918120446,0.5828628882164495,,
pmc_gauss_k2,4,0.01,27,2000,20,fm_hampel,0.9,0.00101010101010101,0,20,0.12474747474747472,2,True,0.6477009579994046,-1.0299925628845021,1.0136549399161945,0.9728038059280871,0.9523172389270979,0.884876482912402,0.8962523381161352,0.5575978918120446,0.5828628882164495,0.9,0.006060606060606061
pmc_gauss_k2,4,0.01,27,2000,20,fm_warm,0.85,0.0,0,17,0.4893939393939394,3,True,2.1547537919996103,0.03233510014989299,0.08193014727127909,1.4534211001440622,1.27355380421927,0.8961806652727686,0.6813246480366677,0.7102382381016681,0.7687520998109345,,
pmc_gauss_k2,4,0.01,27,2000,20,dpd,0.0,0.0,0,0,nan,0,True,0.050938500000484055,-0.04582354718584665,0.5590797556450796,1.382401972394097,1.8158189716245292,0.8707878121652745,0.5820915109380329,0.7058985199377333,0.8259310889387935,,
pmc_gauss_k2,6,0.01,27,2000,20,true_seq,1.0,0.00101010101010101,0,22,0.11919191919191918,0,True,0.14075737500024843,,,,,,,,,,
pmc_gauss_k2,6,0.01,27,2000,20,true_nonseq,1.0,0.0015151515151515152,0,23,nan,0,True,0.09460708299957332,,,,,,,,,,
pmc_gauss_k2,6,0.01,27,2000,20,true_raw,0.0,0.0,0,0,0.16515151515151516,0,True,0.0,,,,,,,,,,
pmc_gauss_k2,6,0.01,27,2000,20,clean,0.0,0.0,0,0,0.13030303030303025,1,True,0.13066587499997695,-1.0332515264969366,1.0055065841805828,0.9818867738604331,0.9552647825167816,0.8885032793130136,0.8998574360201635,0.5604629949017218,0.5868014086431529,,
pmc_gauss_k2,6,0.01,27,2000,20,raw,0.0,0.0,0,0,0.46313131313131317,1,True,0.6627034579996689,-0.019418824897547732,0.7163968538271017,1.3660057297425572,2.4461994768507407,0.8897715672748646,0.549177461684243,0.7017389543294994,0.8647191758910634,,
pmc_gauss_k2,6,0.01,27,2000,20,oracle,1.0,0.0,0,20,0.1297979797979798,1,True,0.2066810420001275,-1.0351152072137153,1.0012575370363277,0.9829722674211772,0.960601059617711,0.8878369913464169,0.8993966237161456,0.5614337899058147,0.5875464535867064,,
pmc_gauss_k2,6,0.01,27,2000,20,fm,1.0,0.00202020202020202,0,24,0.13080808080808082,4,True,1.8378951659997256,-1.032259011658378,1.0000918083690595,0.9736489837381359,0.9466827912253855,0.8881507077343269,0.8988069736700592,0.5592537963186615,0.5816655690146902,,
pmc_gauss_k2,6,0.01,27,2000,20,fm_hampel,1.0,0.00202020202020202,0,24,0.13080808080808082,4,True,1.3172875420004857,-1.032259011658378,1.0000918083690595,0.9736489837381359,0.9466827912253855,0.8881507077343269,0.8988069736700592,0.5592537963186615,0.5816655690146902,0.95,0.0065656565656565654
