setting,subject,K,rule,mask,r,M,model,fit,mechanism,start_from,subset,n,rmse,mae,crps,cov90,width90,impute_s
controlled,108,3,any,state,0,909,hmc_in,unsupervised,ignorable,start,all,909,0.736956,0.56656,0.407127,0.878988,2.3468,0.739548
controlled,108,3,any,state,0,909,hmc_in,unsupervised,ignorable,start,rest,38,0.491061,0.303095,0.225034,0.947368,1.7415,0.739548
controlled,108,3,any,state,0,909,hmc_in,unsupervised,ignorable,start,locomotion,281,0.527128,0.407149,0.303952,0.975089,2.39239,0.739548
controlled,108,3,any,state,0,909,hmc_in,unsupervised,ignorable,start,vigorous,239,0.997626,0.842517,0.603892,0.661088,2.22977,0.739548
controlled,108,3,any,state,0,909,hmc_in,unsupervised,ignorable,start,transient,351,0.693009,0.534801,0.37546,0.94302,2.45553,0.739548
controlled,108,3,any,state,0,909,hmc_in,unsupervised,state,start,all,909,0.751759,0.582012,0.413922,0.882288,2.35437,0.708628
controlled,108,3,any,state,0,909,hmc_in,unsupervised,state,start,rest,38,0.509289,0.31564,0.23075,0.947368,1.74799,0.708628
controlled,108,3,any,state,0,909,hmc_in,unsupervised,state,start,locomotion,281,0.536337,0.414378,0.306592,0.975089,2.3892,0.708628
controlled,108,3,any,state,0,909,hmc_in,unsupervised,state,start,vigorous,239,0.995422,0.84036,0.60326,0.665272,2.2253,0.708628
controlled,108,3,any,state,0,909,hmc_in,unsupervised,state,start,transient,351,0.72836,0.569141,0.390756,0.948718,2.48001,0.708628
controlled,108,3,any,state,0,909,hmc_in,unsupervised,state-markov,start,all,909,0.750146,0.579578,0.416042,0.880088,2.35456,0.709331
controlled,108,3,any,state,0,909,hmc_in,unsupervised,state-markov,start,rest,38,0.508817,0.316119,0.236152,0.947368,1.74753,0.709331
controlled,108,3,any,state,0,909,hmc_in,unsupervised,state-markov,start,locomotion,281,0.533323,0.411544,0.306637,0.975089,2.3929,0.709331
controlled,108,3,any,state,0,909,hmc_in,unsupervised,state-markov,start,vigorous,239,0.995552,0.840487,0.608015,0.661088,2.22293,0.709331
controlled,108,3,any,state,0,909,hmc_in,unsupervised,state-markov,start,transient,351,0.725735,0.564968,0.392386,0.945869,2.4792,0.709331
controlled,108,3,any,state,0,909,hmc_in,unsupervised,state,ignorable fit,all,909,0.753193,0.582757,0.415011,0.877888,2.35762,0.734497
controlled,108,3,any,state,0,909,hmc_in,unsupervised,state,ignorable fit,rest,38,0.507835,0.313077,0.240195,0.947368,1.74547,0.734497
controlled,108,3,any,state,0,909,hmc_in,unsupervised,state,ignorable fit,locomotion,281,0.534947,0.412814,0.302656,0.97153,2.39491,0.734497
controlled,108,3,any,state,0,909,hmc_in,unsupervised,state,ignorable fit,vigorous,239,0.999612,0.8451,0.607617,0.656904,2.23144,0.734497
controlled,108,3,any,state,0,909,hmc_in,unsupervised,state,ignorable fit,transient,351,0.729219,0.569371,0.392739,0.945869,2.47997,0.734497
controlled,108,3,any,state,0,909,hmc_in,unsupervised,state-markov,ignorable fit,all,909,0.75099,0.579927,0.414229,0.876788,2.3573,0.661527
controlled,108,3,any,state,0,909,hmc_in,unsupervised,state-markov,ignorable fit,rest,38,0.507758,0.314537,0.228953,0.947368,1.74457,0.661527
controlled,108,3,any,state,0,909,hmc_in,unsupervised,state-markov,ignorable fit,locomotion,281,0.532037,0.410001,0.303722,0.97153,2.39704,0.661527
controlled,108,3,any,state,0,909,hmc_in,unsupervised,state-markov,ignorable fit,vigorous,239,0.999935,0.845455,0.611651,0.656904,2.22979,0.661527
controlled,108,3,any,state,0,909,hmc_in,unsupervised,state-markov,ignorable fit,transient,351,0.724729,0.563895,0.38833,0.94302,2.47865,0.661527
controlled,108,3,any,state,1,907,hmc_in,oracle,ignorable,,all,907,0.733684,0.578674,0.424798,0.981257,3.41603,0.721449
controlled,108,3,any,state,1,907,hmc_in,oracle,ignorable,,rest,38,1.04966,0.946592,0.624265,0.973684,3.97562,0.721449
controlled,108,3,any,state,1,907,hmc_in,oracle,ignorable,,locomotion,292,0.55606,0.432079,0.334147,0.982877,2.98219,0.721449
controlled,108,3,any,state,1,907,hmc_in,oracle,ignorable,,vigorous,243,0.687639,0.552538,0.411264,1,3.5265,0.721449
controlled,108,3,any,state,1,907,hmc_in,oracle,ignorable,,transient,334,0.849751,0.683991,0.491202,0.967066,3.65127,0.721449
controlled,108,3,any,state,1,907,hmc_in,oracle,state,,all,907,0.749374,0.590467,0.429242,0.977949,3.37681,0.804862
controlled,108,3,any,state,1,907,hmc_in,oracle,state,,rest,38,1.04469,0.946751,0.625143,0.973684,3.99859,0.804862
controlled,108,3,any,state,1,907,hmc_in,oracle,state,,locomotion,292,0.566078,0.440096,0.335627,0.982877,2.95974,0.804862
controlled,108,3,any,state,1,907,hmc_in,oracle,state,,vigorous,243,0.74709,0.587587,0.432667,0.99177,3.4913,0.804862
controlled,108,3,any,state,1,907,hmc_in,oracle,state,,transient,334,0.845319,0.683488,0.486306,0.964072,3.5874,0.804862
controlled,108,3,any,state,1,907,hmc_in,oracle,state-markov,,all,907,0.747698,0.589403,0.424519,0.977949,3.37769,0.795889
controlled,108,3,any,state,1,907,hmc_in,oracle,state-markov,,rest,38,1.04534,0.947247,0.625915,0.973684,3.99567,0.795889
controlled,108,3,any,state,1,907,hmc_in,oracle,state-markov,,locomotion,292,0.564432,0.439028,0.336704,0.982877,2.96106,0.795889
controlled,108,3,any,state,1,907,hmc_in,oracle,state-markov,,vigorous,243,0.743063,0.585407,0.42491,0.99177,3.49424,0.795889
controlled,108,3,any,state,1,907,hmc_in,oracle,state-markov,,transient,334,0.844744,0.683064,0.478095,0.964072,3.58681,0.795889
controlled,108,3,any,state,1,907,pmc_pair,oracle,ignorable,,all,907,0.486913,0.345456,0.259598,0.865491,1.33936,3.38051
controlled,108,3,any,state,1,907,pmc_pair,oracle,ignorable,,rest,38,0.390517,0.250846,0.196417,0.868421,1.00967,3.38051
controlled,108,3,any,state,1,907,pmc_pair,oracle,ignorable,,locomotion,292,0.411567,0.300951,0.22243,0.924658,1.37716,3.38051
controlled,108,3,any,state,1,907,pmc_pair,oracle,ignorable,,vigorous,243,0.518936,0.373268,0.285314,0.82716,1.33393,3.38051
controlled,108,3,any,state,1,907,pmc_pair,oracle,ignorable,,transient,334,0.531468,0.374894,0.280571,0.841317,1.34778,3.38051
controlled,108,3,any,state,1,907,pmc_pair,oracle,state,,all,907,0.506945,0.352846,0.262967,0.855568,1.29001,3.65599
controlled,108,3,any,state,1,907,pmc_pair,oracle,state,,rest,38,0.390042,0.246177,0.193238,0.868421,1.03127,3.65599
controlled,108,3,any,state,1,907,pmc_pair,oracle,state,,locomotion,292,0.414353,0.304921,0.22438,0.917808,1.35763,3.65599
controlled,108,3,any,state,1,907,pmc_pair,oracle,state,,vigorous,243,0.544423,0.380762,0.286828,0.831276,1.28892,3.65599
controlled,108,3,any,state,1,907,pmc_pair,oracle,state,,transient,334,0.561101,0.386569,0.287275,0.817365,1.26112,3.65599
controlled,108,3,any,state,1,907,pmc_pair,oracle,state-markov,,all,907,0.505986,0.352233,0.264746,0.855568,1.2908,3.49469
controlled,108,3,any,state,1,907,pmc_pair,oracle,state-markov,,rest,38,0.389967,0.246285,0.194795,0.868421,1.0314,3.49469
controlled,108,3,any,state,1,907,pmc_pair,oracle,state-markov,,locomotion,292,0.414606,0.305006,0.227277,0.917808,1.35777,3.49469
controlled,108,3,any,state,1,907,pmc_pair,oracle,state-markov,,vigorous,243,0.543531,0.380162,0.287609,0.82716,1.28814,3.49469
controlled,108,3,any,state,1,907,pmc_pair,oracle,state-markov,,transient,334,0.559218,0.385257,0.288829,0.820359,1.26371,3.49469
controlled,108,3,any,state,1,907,hmc_in,unsupervised,ignorable,start,all,907,0.730422,0.553073,0.403189,0.877619,2.32716,0.741308
controlled,108,3,any,state,1,907,hmc_in,unsupervised,ignorable,start,rest,38,0.464516,0.311157,0.23847,0.921053,1.72145,0.741308
controlled,108,3,any,state,1,907,hmc_in,unsupervised,ignorable,start,locomotion,292,0.505622,0.389374,0.293238,0.979452,2.39102,0.741308
controlled,108,3,any,state,1,907,hmc_in,unsupervised,ignorable,start,vigorous,243,1.02062,0.864299,0.615264,0.670782,2.30232,0.741308
controlled,108,3,any,state,1,907,hmc_in,unsupervised,ignorable,start,transient,334,0.665501,0.49728,0.363759,0.934132,2.35832,0.741308
controlled,108,3,any,state,1,907,hmc_in,unsupervised,state,start,all,907,0.73604,0.560435,0.408259,0.877619,2.32269,0.704634
controlled,108,3,any,state,1,907,hmc_in,unsupervised,state,start,rest,38,0.47242,0.325717,0.244512,0.947368,1.72563,0.704634
controlled,108,3,any,state,1,907,hmc_in,unsupervised,state,start,locomotion,292,0.519377,0.401397,0.301933,0.979452,2.364,0.704634
controlled,108,3,any,state,1,907,hmc_in,unsupervised,state,start,vigorous,243,1.02037,0.86188,0.623376,0.670782,2.28914,0.704634
controlled,108,3,any,state,1,907,hmc_in,unsupervised,state,start,transient,334,0.672652,0.506864,0.363336,0.931138,2.37892,0.704634
controlled,108,3,any,state,1,907,hmc_in,unsupervised,state-markov,start,all,907,0.73608,0.560457,0.40853,0.877619,2.32271,0.73205
controlled,108,3,any,state,1,907,hmc_in,unsupervised,state-markov,start,rest,38,0.472536,0.325455,0.237334,0.947368,1.72529,0.73205
controlled,108,3,any,state,1,907,hmc_in,unsupervised,state-markov,start,locomotion,292,0.518874,0.401077,0.300604,0.979452,2.36539,0.73205
controlled,108,3,any,state,1,907,hmc_in,unsupervised,state-markov,start,vigorous,243,1.02053,0.862043,0.620023,0.670782,2.28966,0.73205
controlled,108,3,any,state,1,907,hmc_in,unsupervised,state-markov,start,transient,334,0.672924,0.507114,0.36849,0.931138,2.3774,0.73205
controlled,108,3,any,state,1,907,hmc_in,unsupervised,state,ignorable fit,all,907,0.738522,0.562231,0.410495,0.878721,2.33327,0.793147
controlled,108,3,any,state,1,907,hmc_in,unsupervised,state,ignorable fit,rest,38,0.476767,0.325496,0.253107,0.921053,1.71783,0.793147
controlled,108,3,any,state,1,907,hmc_in,unsupervised,state,ignorable fit,locomotion,292,0.517326,0.39965,0.297422,0.979452,2.37228,0.793147
controlled,108,3,any,state,1,907,hmc_in,unsupervised,state,ignorable fit,vigorous,243,1.02724,0.869073,0.629607,0.670782,2.29889,0.793147
controlled,108,3,any,state,1,907,hmc_in,unsupervised,state,ignorable fit,transient,334,0.67347,0.508061,0.367841,0.937126,2.39419,0.793147
controlled,108,3,any,state,1,907,hmc_in,unsupervised,state-markov,ignorable fit,all,907,0.738524,0.562216,0.409002,0.878721,2.33304,0.76404
controlled,108,3,any,state,1,907,hmc_in,unsupervised,state-markov,ignorable fit,rest,38,0.476772,0.325278,0.248195,0.921053,1.71772,0.76404
controlled,108,3,any,state,1,907,hmc_in,unsupervised,state-markov,ignorable fit,locomotion,292,0.516924,0.399389,0.295253,0.979452,2.37342,0.76404
controlled,108,3,any,state,1,907,hmc_in,unsupervised,state-markov,ignorable fit,vigorous,243,1.02717,0.869011,0.62626,0.670782,2.29906,0.76404
controlled,108,3,any,state,1,907,hmc_in,unsupervised,state-markov,ignorable fit,transient,334,0.673815,0.508318,0.368678,0.937126,2.39248,0.76404
controlled,108,3,any,state,2,928,hmc_in,oracle,ignorable,,all,928,0.777783,0.595087,0.435324,0.966595,3.43816,0.764408
controlled,108,3,any,state,2,928,hmc_in,oracle,ignorable,,rest,31,1.15935,1.03873,0.67121,0.935484,3.92233,0.764408
controlled,108,3,any,state,2,928,hmc_in,oracle,ignorable,,locomotion,278,0.572217,0.45409,0.341797,0.982014,3.01784,0.764408
controlled,108,3,any,state,2,928,hmc_in,oracle,ignorable,,vigorous,256,0.71563,0.533223,0.408887,0.988281,3.54746,0.764408
controlled,108,3,any,state,2,928,hmc_in,oracle,ignorable,,transient,363,0.905436,0.70881,0.505451,0.942149,3.64164,0.764408
controlled,108,3,any,state,2,928,hmc_in,oracle,state,,all,928,0.814911,0.612459,0.449044,0.962284,3.42288,0.788134
controlled,108,3,any,state,2,928,hmc_in,oracle,state,,rest,31,1.15531,1.03878,0.682693,0.967742,3.92099,0.788134
controlled,108,3,any,state,2,928,hmc_in,oracle,state,,locomotion,278,0.620062,0.463234,0.358315,0.97482,3.04471,0.788134
controlled,108,3,any,state,2,928,hmc_in,oracle,state,,vigorous,256,0.815873,0.583224,0.444907,0.976562,3.49391,0.788134
controlled,108,3,any,state,2,928,hmc_in,oracle,state,,transient,363,0.905444,0.710953,0.501492,0.942149,3.61987,0.788134
controlled,108,3,any,state,2,928,hmc_in,oracle,state-markov,,all,928,0.820883,0.614782,0.451203,0.961207,3.42226,0.779347
controlled,108,3,any,state,2,928,hmc_in,oracle,state-markov,,rest,31,1.15516,1.03867,0.674853,0.967742,3.92148,0.779347
controlled,108,3,any,state,2,928,hmc_in,oracle,state-markov,,locomotion,278,0.625977,0.464946,0.356332,0.97482,3.03918,0.779347
controlled,108,3,any,state,2,928,hmc_in,oracle,state-markov,,vigorous,256,0.845015,0.596535,0.453032,0.972656,3.48874,0.779347
controlled,108,3,any,state,2,928,hmc_in,oracle,state-markov,,transient,363,0.89725,0.706202,0.50347,0.942149,3.62614,0.779347
controlled,108,3,any,state,2,928,pmc_pair,oracle,ignorable,,all,928,0.513502,0.365935,0.269304,0.84375,1.31942,3.61191
controlled,108,3,any,state,2,928,pmc_pair,oracle,ignorable,,rest,31,0.41565,0.247866,0.201122,0.903226,1.11469,3.61191
controlled,108,3,any,state,2,928,pmc_pair,oracle,ignorable,,locomotion,278,0.428028,0.324704,0.236833,0.899281,1.3671,3.61191
controlled,108,3,any,state,2,928,pmc_pair,oracle,ignorable,,vigorous,256,0.573964,0.41442,0.304926,0.820312,1.383,3.61191
controlled,108,3,any,state,2,928,pmc_pair,oracle,ignorable,,transient,363,0.535453,0.373401,0.274873,0.812672,1.25555,3.61191
controlled,108,3,any,state,2,928,pmc_pair,oracle,state,,all,928,0.528368,0.369274,0.272847,0.84375,1.28958,3.61216
controlled,108,3,any,state,2,928,pmc_pair,oracle,state,,rest,31,0.424022,0.256985,0.200488,0.935484,1.11486,3.61216
controlled,108,3,any,state,2,928,pmc_pair,oracle,state,,locomotion,278,0.428185,0.319922,0.233725,0.895683,1.34273,3.61216
controlled,108,3,any,state,2,928,pmc_pair,oracle,state,,vigorous,256,0.578141,0.412272,0.303765,0.816406,1.35909,3.61216
controlled,108,3,any,state,2,928,pmc_pair,oracle,state,,transient,363,0.567635,0.386336,0.287183,0.815427,1.21478,3.61216
controlled,108,3,any,state,2,928,pmc_pair,oracle,state-markov,,all,928,0.528102,0.369398,0.27252,0.84375,1.28771,3.62822
controlled,108,3,any,state,2,928,pmc_pair,oracle,state-markov,,rest,31,0.423261,0.256718,0.19396,0.935484,1.11516,3.62822
controlled,108,3,any,state,2,928,pmc_pair,oracle,state-markov,,locomotion,278,0.428223,0.320219,0.232196,0.895683,1.34149,3.62822
controlled,108,3,any,state,2,928,pmc_pair,oracle,state-markov,,vigorous,256,0.577042,0.411601,0.304591,0.816406,1.3531,3.62822
controlled,108,3,any,state,2,928,pmc_pair,oracle,state-markov,,transient,363,0.567818,0.38692,0.287493,0.815427,1.21516,3.62822
controlled,108,3,any,state,2,928,hmc_in,unsupervised,ignorable,start,all,928,0.749002,0.577115,0.410018,0.892241,2.34508,0.73695
controlled,108,3,any,state,2,928,hmc_in,unsupervised,ignorable,start,rest,31,0.552663,0.39785,0.263193,0.967742,1.72086,0.73695
controlled,108,3,any,state,2,928,hmc_in,unsupervised,ignorable,start,locomotion,278,0.526642,0.407159,0.302214,0.985612,2.38411,0.73695
controlled,108,3,any,state,2,928,hmc_in,unsupervised,ignorable,start,vigorous,256,0.997906,0.830287,0.594549,0.714844,2.32047,0.73695
controlled,108,3,any,state,2,928,hmc_in,unsupervised,ignorable,start,transient,363,0.702436,0.544037,0.37498,0.939394,2.38585,0.73695
controlled,108,3,any,state,2,928,hmc_in,unsupervised,state,start,all,928,0.752485,0.580908,0.413861,0.890086,2.34685,0.732525
controlled,108,3,any,state,2,928,hmc_in,unsupervised,state,start,rest,31,0.549086,0.392536,0.27015,0.967742,1.75361,0.732525
controlled,108,3,any,state,2,928,hmc_in,unsupervised,state,start,locomotion,278,0.532144,0.411802,0.304493,0.985612,2.37224,0.732525
controlled,108,3,any,state,2,928,hmc_in,unsupervised,state,start,vigorous,256,0.986491,0.818109,0.585712,0.714844,2.31334,0.732525
controlled,108,3,any,state,2,928,hmc_in,unsupervised,state,start,transient,363,0.720165,0.55922,0.388696,0.933884,2.40169,0.732525
controlled,108,3,any,state,2,928,hmc_in,unsupervised,state-markov,start,all,928,0.752385,0.580699,0.411241,0.890086,2.34619,0.724144
controlled,108,3,any,state,2,928,hmc_in,unsupervised,state-markov,start,rest,31,0.5485,0.391964,0.264593,0.967742,1.75383,0.724144
controlled,108,3,any,state,2,928,hmc_in,unsupervised,state-markov,start,locomotion,278,0.532421,0.411343,0.302183,0.985612,2.37155,0.724144
controlled,108,3,any,state,2,928,hmc_in,unsupervised,state-markov,start,vigorous,256,0.986851,0.818419,0.589539,0.714844,2.31283,0.724144
controlled,108,3,any,state,2,928,hmc_in,unsupervised,state-markov,start,transient,363,0.719431,0.558868,0.381543,0.933884,2.40088,0.724144
controlled,108,3,any,state,2,928,hmc_in,unsupervised,state,ignorable fit,all,928,0.756018,0.584046,0.415045,0.890086,2.35058,0.745464
controlled,108,3,any,state,2,928,hmc_in,unsupervised,state,ignorable fit,rest,31,0.542491,0.386164,0.263083,0.967742,1.7581,0.745464
controlled,108,3,any,state,2,928,hmc_in,unsupervised,state,ignorable fit,locomotion,278,0.533207,0.411977,0.302755,0.985612,2.37708,0.745464
controlled,108,3,any,state,2,928,hmc_in,unsupervised,state,ignorable fit,vigorous,256,0.990839,0.822993,0.591611,0.714844,2.32056,0.745464
controlled,108,3,any,state,2,928,hmc_in,unsupervised,state,ignorable fit,transient,363,0.725222,0.564208,0.389498,0.933884,2.40206,0.745464
controlled,108,3,any,state,2,928,hmc_in,unsupervised,state-markov,ignorable fit,all,928,0.755842,0.583787,0.415161,0.890086,2.35005,0.817611
controlled,108,3,any,state,2,928,hmc_in,unsupervised,state-markov,ignorable fit,rest,31,0.541917,0.385571,0.263458,0.967742,1.75847,0.817611
controlled,108,3,any,state,2,928,hmc_in,unsupervised,state-markov,ignorable fit,locomotion,278,0.533376,0.411511,0.304975,0.985612,2.3763,0.817611
controlled,108,3,any,state,2,928,hmc_in,unsupervised,state-markov,ignorable fit,vigorous,256,0.99114,0.82326,0.595526,0.714844,2.3202,0.817611
controlled,108,3,any,state,2,928,hmc_in,unsupervised,state-markov,ignorable fit,transient,363,0.724403,0.563766,0.385302,0.933884,2.40151,0.817611
controlled,108,3,any,state,3,922,hmc_in,oracle,ignorable,,all,922,0.746771,0.587114,0.425354,0.981562,3.43522,0.775046
controlled,108,3,any,state,3,922,hmc_in,oracle,ignorable,,rest,37,0.929911,0.824237,0.55675,0.972973,3.83173,0.775046
controlled,108,3,any,state,3,922,hmc_in,oracle,ignorable,,locomotion,286,0.588276,0.479531,0.351405,0.993007,2.983,0.775046
controlled,108,3,any,state,3,922,hmc_in,oracle,ignorable,,vigorous,250,0.732374,0.552873,0.415475,0.984,3.53182,0.775046
controlled,108,3,any,state,3,922,hmc_in,oracle,ignorable,,transient,349,0.844847,0.674666,0.4791,0.971347,3.69457,0.775046
controlled,108,3,any,state,3,922,hmc_in,oracle,state,,all,922,0.760808,0.598109,0.433242,0.980477,3.39624,0.764312
controlled,108,3,any,state,3,922,hmc_in,oracle,state,,rest,37,0.923507,0.831232,0.548931,1,3.82938,0.764312
controlled,108,3,any,state,3,922,hmc_in,oracle,state,,locomotion,286,0.602634,0.485617,0.354436,0.993007,2.95238,0.764312
controlled,108,3,any,state,3,922,hmc_in,oracle,state,,vigorous,250,0.770291,0.574363,0.435309,0.98,3.46783,0.764312
controlled,108,3,any,state,3,922,hmc_in,oracle,state,,transient,349,0.846231,0.682589,0.484076,0.968481,3.66276,0.764312
controlled,108,3,any,state,3,922,hmc_in,oracle,state-markov,,all,922,0.761075,0.59908,0.430875,0.981562,3.3968,0.725617
controlled,108,3,any,state,3,922,hmc_in,oracle,state-markov,,rest,37,0.923108,0.831759,0.542228,1,3.82936,0.725617
controlled,108,3,any,state,3,922,hmc_in,oracle,state-markov,,locomotion,286,0.603388,0.486133,0.356695,0.993007,2.95117,0.725617
controlled,108,3,any,state,3,922,hmc_in,oracle,state-markov,,vigorous,250,0.767917,0.573646,0.42821,0.984,3.47111,0.725617
controlled,108,3,any,state,3,922,hmc_in,oracle,state-markov,,transient,349,0.848015,0.685189,0.481768,0.968481,3.66289,0.725617
controlled,108,3,any,state,3,922,pmc_pair,oracle,ignorable,,all,922,0.510267,0.364626,0.268726,0.831887,1.32331,3.62427
controlled,108,3,any,state,3,922,pmc_pair,oracle,ignorable,,rest,37,0.448367,0.272735,0.204949,0.864865,1.01424,3.62427
controlled,108,3,any,state,3,922,pmc_pair,oracle,ignorable,,locomotion,286,0.397289,0.302225,0.218043,0.916084,1.36059,3.62427
controlled,108,3,any,state,3,922,pmc_pair,oracle,ignorable,,vigorous,250,0.587375,0.422613,0.315623,0.764,1.36452,3.62427
